JWD,2022-03-31,18.1,18.1,17.2,0.9000000000000021,9,0,9,12564194,17.9
KAMART,2022-03-31,4.14,4.28,4.12,0.16000000000000014,8,7,1,4302025,4.26
KBANK,2022-03-31,161.5,162.5,160.0,2.5,5,2,3,22723879,160.0
KCE,2022-03-31,65.5,66.0,64.5,1.5,6,2,4,12240154,65.0
KEX,2022-03-31,21.9,22.2,21.7,0.5,5,3,2,2969314,21.7
KGI,2022-03-31,6.7,6.75,6.65,0.09999999999999964,2,1,1,15851176,6.65
KKP,2022-03-31,69.0,69.25,68.25,1.0,4,1,3,4592966,68.75
KSL,2022-03-31,3.74,3.8,3.72,0.07999999999999963,4,3,1,2283704,3.78
KTB,2022-03-31,13.8,13.9,13.6,0.3000000000000007,3,1,2,41663548,13.7
KTC,2022-03-31,61.5,62.25,61.25,1.0,4,3,1,6975824,62.0
KYE,2022-03-31,366.0,369.0,366.0,3.0,3,3,0,7406,366.0
LALIN,2022-03-31,10.0,10.2,9.95,0.25,3,2,1,591862,10.1
LANNA,2022-03-31,18.7,19.1,18.6,0.5,5,4,1,2145237,19.1
LH,2022-03-31,9.5,9.6,9.45,0.15000000000000036,3,2,1,22891992,9.6
LHFG,2022-03-31,1.4,1.42,1.4,0.020000000000000018,2,2,0,11558833,1.41
LHHOTEL,2022-03-31,8.35,8.45,8.3,0.14999999999999858,3,2,1,491206,8.35
LHK,2022-03-31,4.18,4.2,4.18,0.020000000000000462,1,1,0,143198,4.18
LIT,2022-03-31,2.32,2.34,2.28,0.06000000000000005,3,1,2,3033336,2.3
LPF,2022-03-31,14.2,14.5,13.9,0.5999999999999996,6,3,3,1286558,14.0
LPH,2022-03-31,5.75,5.85,5.75,0.09999999999999964,2,2,0,228206,5.8
LPN,2022-03-31,4.66,4.68,4.64,0.040000000000000036,2,1,1,890857,4.68
LST,2022-03-31,6.2,6.2,6.0,0.20000000000000018,4,0,4,701218,6.05
M,2022-03-31,53.75,53.75,53.25,0.5,2,0,2,607918,53.5
MACO,2022-03-31,0.82,0.83,0.76,0.06999999999999995,7,1,6,159090840,0.77
MAJOR,2022-03-31,20.0,20.1,19.8,0.3000000000000007,3,1,2,5668639,20.0
MAKRO,2022-03-31,39.75,40.25,39.75,0.5,2,2,0,9400604,40.25
MBAX,2022-03-31,5.5,5.55,5.45,0.09999999999999964,2,1,1,69120,5.5
MC,2022-03-31,9.05,9.1,9.0,0.09999999999999964,2,1,1,739661,9.1
MCS,2022-03-31,13.7,13.8,13.7,0.10000000000000142,1,1,0,704240,13.7
MDX,2022-03-31,5.55,5.65,5.5,0.15000000000000036,3,2,1,380501,5.5
MEGA,2022-03-31,45.5,45.5,44.5,1.0,4,0,4,3392422,45.0
MFC,2022-03-31,28.75,29.0,28.75,0.25,1,1,0,123021,29.0
